Adsorbent,尺寸,Surface area ,孔径,孔容,zeta,-OH,-CO3,-COOH,-N,金属,非金属,pH,Mo初始浓度,Dose,吸附动力学,Mo adsorption capacity,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,720,57.54047104,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,1450,57.50777866,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,5,56.20850761,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,10,56.23034231,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,20,56.09306328,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,30,56.40922767,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,60,56.39367206,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,90,56.71479912,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,150,56.6471135,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,270,56.61334468,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,360,56.22031854,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,490,56.68375648,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,720,56.5683918,
ICA,纳米,180,40,0.25,6.5,1,0,0,0,"Fe, Ce",,4,118.4358247,2,1440,56.661072,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,23.54450943,2,720,4.511488337,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,46.17760814,2,720,19.49309772,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,70.72502303,2,720,23.22150768,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,94.17728209,2,720,25.0369047,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,143.1901906,2,720,30.36612829,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,190.6827545,2,720,39.89351049,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,288.425,2,720,48.33562628,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,382.5686854,2,720,52.59676517,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,490.7002596,2,720,61.94190972,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,569.6543875,2,720,66.56686065,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,776.0317757,2,720,65.26271491,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,931.2158285,2,720,61.03031295,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,23.54450943,2,720,8.476086516,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,46.17760814,2,720,19.65403857,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,70.72502303,2,720,22.80810969,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,94.17728209,2,720,24.74701272,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,143.1901906,2,720,30.88788851,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,190.6827545,2,720,36.52482746,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,288.425,2,720,34.90216907,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,382.5686854,2,720,49.35078466,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,490.7002596,2,720,59.30876334,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,569.6543875,2,720,58.32053061,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,776.0317757,2,720,62.20938633,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,931.2158285,2,720,63.53759723,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,2,77.332373,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,5,82.08540701,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,10,85.112661,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,20,77.3615068,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,30,80.87438771,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,60,70.49944571,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,90,73.84752342,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,150,75.87674629,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,270,73.260144,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,360,75.24641494,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,450,81.84416539,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,720,75.73601901,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,1440,61.19315423,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,2,15.75710503,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,5,20.13422737,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,10,20.17890565,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,20,24.08060169,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,30,58.53610909,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,60,67.61056526,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,90,54.24974306,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,150,45.60578301,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,270,53.33774718,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,360,49.44004464,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,450,58.83435682,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,720,41.25346901,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,486.6034615,2,1440,42.48878413,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,2,947.5791186,2,1440,80.63169355,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,947.5791186,2,1440,73.96365333,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,4,947.5791186,2,1440,56.14203035,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,5,947.5791186,2,1440,49.25286988,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,6,947.5791186,2,1440,15.84090762,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,7,947.5791186,2,1440,3.66355208,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,8,947.5791186,2,1440,0,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,9,947.5791186,2,1440,0,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,10,947.5791186,2,1440,0,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,11,947.5791186,2,1440,0,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,2,947.5791186,2,1440,93.93700716,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,3,947.5791186,2,1440,87.84070922,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,4,947.5791186,2,1440,60.74219109,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,5,947.5791186,2,1440,43.85202058,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,6,947.5791186,2,1440,14.05509585,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,7,947.5791186,2,1440,2.510101387,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,8,947.5791186,2,1440,0,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,9,947.5791186,2,1440,0,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,10,947.5791186,2,1440,0,
ICO,纳米,24,30,0.09,6.3,1,0,0,0,"Fe, Ce",,11,947.5791186,2,1440,0,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,2,82.99273821,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,5,88.70187346,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,10,91.22876798,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,15,88.43369137,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,20,96.75169581,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,30,89.93995534,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,60,101.8767125,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,90,101.9578178,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,120,99.4593853,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,150,106.2172328,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,180,109.5870875,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,2,95.41027666,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,5,103.2176297,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,10,106.0196676,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,15,103.8278773,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,20,113.7290263,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,30,103.6080532,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,60,117.937804,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,90,116.8925679,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,120,113.0883622,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,150,122.6562225,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,565.8104404,2,180,118.6677594,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,1,609.9030988,2,720,62.94739439,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,1,609.9030988,2,720,49.66298567,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,609.9030988,2,720,215.3561349,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,2,609.9030988,2,720,249.5581118,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,609.9030988,2,720,279.4180489,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,609.9030988,2,720,317.6560056,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,4,609.9030988,2,720,182.764298,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,4,609.9030988,2,720,188.3221465,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,5,609.9030988,2,720,136.4344079,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,5,609.9030988,2,720,147.7930331,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,7,609.9030988,2,720,56.24921114,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,7,609.9030988,2,720,54.46308865,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,9,609.9030988,2,720,24.42669615,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,9,609.9030988,2,720,24.55703275,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,11,609.9030988,2,720,6.263302377,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,11,609.9030988,2,720,8.460125135,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,24.78672021,2,720,10.51902454,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,48.54295547,2,720,21.58647942,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,73.7403777,2,720,34.05588,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,98.11889933,2,720,42.81092682,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,147.3499626,2,720,68.38236763,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,196.868273,2,720,88.77301222,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,295.5710825,2,720,137.0232061,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,396.83263,2,720,176.6704581,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,490.6770062,2,720,207.0068667,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,590.813458,2,720,199.9193218,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,808.496207,2,720,224.3277564,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,956.3753216,2,720,228.7731975,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,24.78672021,2,720,9.896182577,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,48.54295547,2,720,18.81988296,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,73.7403777,2,720,33.25675347,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,98.11889933,2,720,44.44210625,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,147.3499626,2,720,62.23518479,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,196.868273,2,720,85.78219997,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,295.5710825,2,720,135.9132452,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,396.83263,2,720,186.6030814,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,490.6770062,2,720,233.9984547,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,590.813458,2,720,280.4384943,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,808.496207,2,720,272.2294369,
Sc-1,微米,58,0.27,130,,1,0,0,0,Sc,,3,956.3753216,2,720,277.3627414,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,2,639.9649669,2,720,277.6010185,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,639.9649669,2,720,271.9034404,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,6,639.9649669,2,720,33.76746525,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,8,639.9649669,2,720,26.4660805,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,10,639.9649669,2,720,21.41347167,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,2,629.7030002,2,720,297.5652027,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,3,629.7030002,2,720,300.4650235,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,629.7030002,2,720,310.5503034,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,5,629.7030002,2,720,144.4638021,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,7,629.7030002,2,720,15.36522944,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,9,629.7030002,2,720,11.48056199,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,11,629.7030002,2,720,2.915840188,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,2,629.7030002,2,720,297.8908814,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,3,629.7030002,2,720,272.7667673,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,3,629.7030002,2,720,273.0745069,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,629.7030002,2,720,301.60493,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,629.7030002,2,720,301.5350104,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,5,629.7030002,2,720,141.3115469,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,7,629.7030002,2,720,18.22053124,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,9,629.7030002,2,720,12.99828099,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,11,629.7030002,2,720,9.234411903,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,96.40551478,2,720,36.12093511,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,191.7641159,2,720,86.24260298,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,297.8814141,2,720,144.2339301,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,389.748572,2,720,185.151272,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,498.360553,2,720,239.594255,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,592.5416215,2,720,271.510067,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,786.0247276,2,720,367.9768931,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,971.6285809,2,720,445.2811976,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,1518.467986,2,720,671.697714,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,1943.565137,2,720,770.7463672,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,2442.39789,2,720,753.9175054,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,2856.683641,2,720,822.7606374,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,4185.135893,2,720,876.9791824,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,4994.48397,2,720,895.8844855,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,96.40551478,2,720,37.40548142,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,191.7641159,2,720,87.05263764,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,297.8814141,2,720,145.0881175,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,389.748572,2,720,185.7154164,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,498.360553,2,720,240.5399407,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,592.5416215,2,720,272.018789,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,786.0247276,2,720,368.9158371,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,971.6285809,2,720,445.6480924,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,1518.467986,2,720,628.237948,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,1943.565137,2,720,774.4857492,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,2442.39789,2,720,755.684083,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,2856.683641,2,720,824.3404832,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,4185.135893,2,720,858.9546923,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,4994.48397,2,720,908.9952358,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,2,82.70183071,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,5,100.5062544,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,10,100.3257587,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,15,151.1029044,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,20,215.6828628,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,30,280.2930778,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,60,280.0736537,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,90,281.3575417,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,120,281.4899238,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,150,282.2172953,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,180,282.5659247,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,240,282.9168798,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,2,57.74039107,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,5,93.35298643,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,10,109.8328588,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,15,158.1583232,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,20,222.9505509,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,30,287.6013239,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,60,287.1830127,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,90,287.8644056,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,120,288.4026943,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,150,289.266634,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,180,289.539921,
Sc-2,微米,2,0.006,70,,1,1,0,0,Sc,,4,618.0395457,2,240,289.1424846,
ScOOH,微米,,,,,1,0,0,0,Sc,,2,513.7325246,2,720,86.83533781,
ScOOH,微米,,,,,1,0,0,0,Sc,,3,513.7325246,2,720,72.65624024,
ScOOH,微米,,,,,1,0,0,0,Sc,,4,513.7325246,2,720,56.77032747,
ScOOH,微米,,,,,1,0,0,0,Sc,,5,513.7325246,2,720,28.93165113,
ScOOH,微米,,,,,1,0,0,0,Sc,,7,513.7325246,2,720,4.409301216,
ScOOH,微米,,,,,1,0,0,0,Sc,,9,513.7325246,2,720,2.196873732,
ScOOH,微米,,,,,1,0,0,0,Sc,,11,513.7325246,2,720,4.464808027,
ScOOH,微米,,,,,1,0,0,0,Sc,,2,513.7325246,2,720,95.48335087,
ScOOH,微米,,,,,1,0,0,0,Sc,,3,513.7325246,2,720,83.66425364,
ScOOH,微米,,,,,1,0,0,0,Sc,,4,513.7325246,2,720,70.47098334,
ScOOH,微米,,,,,1,0,0,0,Sc,,5,513.7325246,2,720,47.20383394,
ScOOH,微米,,,,,1,0,0,0,Sc,,7,513.7325246,2,720,21.93429082,
ScOOH,微米,,,,,1,0,0,0,Sc,,9,513.7325246,2,720,19.54730986,
ScOOH,微米,,,,,1,0,0,0,Sc,,11,513.7325246,2,720,18.69691469,
Al24,纳米,496,12,,,1,0,1,1,Al,,2,704.8476194,2,720,114.8963081,
Al24,纳米,496,12,,,1,0,1,1,Al,,2,704.8476194,2,720,107.615543,
Al24,纳米,496,12,,,1,0,1,1,Al,,3,704.8476194,2,720,80.73167351,
Al24,纳米,496,12,,,1,0,1,1,Al,,3,704.8476194,2,720,79.34593585,
Al24,纳米,496,12,,,1,0,1,1,Al,,4,704.8476194,2,720,97.0233936,
Al24,纳米,496,12,,,1,0,1,1,Al,,4,704.8476194,2,720,101.177131,
Al24,纳米,496,12,,,1,0,1,1,Al,,5,704.8476194,2,720,73.36927502,
Al24,纳米,496,12,,,1,0,1,1,Al,,5,704.8476194,2,720,68.94893324,
Al24,纳米,496,12,,,1,0,1,1,Al,,6,704.8476194,2,720,45.92321912,
Al24,纳米,496,12,,,1,0,1,1,Al,,6,704.8476194,2,720,42.29102657,
Al24,纳米,496,12,,,1,0,1,1,Al,,7,704.8476194,2,720,49.60339856,
Al24,纳米,496,12,,,1,0,1,1,Al,,7,704.8476194,2,720,34.91568981,
Al24,纳米,496,12,,,1,0,1,1,Al,,8,704.8476194,2,720,29.12436359,
Al24,纳米,496,12,,,1,0,1,1,Al,,8,704.8476194,2,720,42.20096209,
Al24,纳米,496,12,,,1,0,1,1,Al,,9,704.8476194,2,720,22.3815572,
Al24,纳米,496,12,,,1,0,1,1,Al,,9,704.8476194,2,720,27.84546799,
Al24,纳米,496,12,,,1,0,1,1,Al,,10,704.8476194,2,720,14.55792743,
Al24,纳米,496,12,,,1,0,1,1,Al,,10,704.8476194,2,720,14.39228373,
Al24,纳米,496,12,,,1,0,1,1,Al,,11,704.8476194,2,720,4.148056184,
Al24,纳米,496,12,,,1,0,1,1,Al,,11,704.8476194,2,720,8.404691401,
